"g","iatexplicitart1","iatexplicitart2","iatexplicitart3","iatexplicitart4","iatexplicitart5","iatexplicitart6"
"wl      ",-3,-3,-3,-3,-3,-3
"wl      ",-1,-2,-3,-3,-1,-3
"wl      ",-2,-3,-3,-3,-3,-3
"wl      ",-3,-3,-3,-3,-1,-2
"wl      ",-2,-3,-3,-3,-2,1
"conncoll",0,-1,-2,-2,-2,-3
"conncoll",-2,-2,-3,-2,-2,0
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-1,0,-3,-1,-1,-1
"conncoll",-2,-2,-3,-3,-2,-2
"conncoll",-2,-2,-2,-2,-1,-2
"conncoll",-3,-1,-3,-2,-3,1
"conncoll",-3,-3,-3,-3,-3,-1
"conncoll",-3,-2,-3,-3,-3,-2
"conncoll",-3,-2,0,-2,-3,0
"conncoll",-3,-3,-3,-3,-3,-2
"conncoll",-1,-1,-1,-1,-1,-1
"conncoll",0,-1,-3,-1,0,-3
"conncoll",-3,-2,-3,-3,-3,-3
"wl      ",-2,-3,-2,-2,-2,-2
"csun    ",-2,-2,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-2
"csun    ",-3,-3,-2,-2,-3,-3
"conncoll",-3,-2,-3,-2,-3,-3
"conncoll",1,1,1,1,1,1
"conncoll",3,-3,-3,-3,-3,-2
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-2,-3,-3,-1,-2
"conncoll",-3,-3,-3,-3,-3,-3
"conncoll",-3,-2,-3,-1,-1,2
"conncoll",-1,-2,-3,-2,-2,0
"conncoll",2,1,-1,0,2,-1
"conncoll",-2,-2,-2,-2,-2,-3
"conncoll",-2,-2,-2,-2,-2,-2
"conncoll",-3,-3,-2,0,-3,-3
"conncoll",1,0,-1,0,1,1
"conncoll",-3,0,0,0,-3,1
"conncoll",0,0,0,0,0,-3
"csun    ",-3,-2,-3,-3,-2,-3
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",-3,-2,-3,-3,-3,-3
"csun    ",-3,-3,-3,-3,-3,-3
"csun    ",1,0,0,2,0,2
"qccuny  ",-2,-2,-2,-2,-2,-3
"qccuny  ",0,0,0,0,0,0
"qccuny  ",-3,-3,-3,-3,-1,-1
"qccuny  ",1,0,-3,-3,1,1
"osu     ",-3,-3,-3,-3,-3,-3
"qccuny  ",-2,-2,-2,-2,-3,-2
"osu     ",0,-1,-2,-2,-3,-3
"osu     ",-3,-3,-3,-3,-3,-3
"qccuny  ",1,1,-2,-1,2,1
"osu     ",-1,-1,-2,-2,-2,1
"osu     ",-3,-3,-3,0,0,0
"osu     ",-2,-3,-2,-2,-3,-3
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",1,1,-2,-2,-1,-3
"osu     ",-1,0,-1,0,1,0
"osu     ",1,0,0,1,2,-1
"osu     ",-3,-3,-3,-3,-3,-2
"osu     ",-1,-2,-3,-3,-2,-3
"osu     ",1,0,-1,0,1,0
"osu     ",-1,-1,-2,-2,-1,0
"osu     ",0,-2,0,-2,-3,3
"osu     ",-3,-2,-2,0,-3,-3
"osu     ",-1,0,-1,-1,-1,0
"osu     ",-1,-1,-1,-1,-1,-1
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",0,-2,-3,-3,-2,-3
"osu     ",-2,-2,-3,-1,0,-2
"osu     ",-1,-2,-2,-2,-2,-2
"osu     ",-2,-2,-2,-2,-3,0
"osu     ",-2,-1,-1,-2,-2,-2
"osu     ",-2,-1,-1,-1,0,0
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",-1,-1,-2,-2,-1,1
"osu     ",0,1,0,0,1,1
"osu     ",0,0,-1,0,0,0
"osu     ",-2,-2,-2,-2,-2,-3
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",-3,-2,-3,-1,-3,-2
"osu     ",-2,-2,-3,-2,-2,-2
"osu     ",-3,0,-1,0,0,-3
"osu     ",0,-1,-1,-1,1,0
"osu     ",-1,1,-2,0,1,0
"osu     ",-3,-3,-3,-1,0,-1
"osu     ",-2,-2,-2,-1,-2,-3
"osu     ",-1,-2,-3,-3,-3,0
"swpson  ",-3,-2,-3,-3,-2,1
"qccuny  ",-3,-3,-3,-3,-3,-2
"ufl     ",-1,-1,-2,-1,-1,-2
"ufl     ",2,0,-2,-1,0,0
"ufl     ",-3,0,-3,-2,-3,-3
"sdsu    ",-1,0,-2,-1,-1,-2
"sdsu    ",-3,-3,-3,-3,-2,-2
"sdsu    ",-3,-3,-3,-2,-2,-2
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",1,-1,0,1,-2,0
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",-2,-2,-2,-2,-2,-2
"osu     ",-3,-3,-3,-3,-3,0
"osu     ",-2,-1,-2,-2,-2,-2
"osu     ",-3,-3,-3,-3,-3,-2
"osu     ",-2,-2,-2,-2,-2,-2
"osu     ",-1,-1,-1,-1,-1,0
"osu     ",-2,-2,-2,-1,-1,-1
"osu     ",-2,-1,-2,-2,-3,-2
"osu     ",-1,-1,-2,-1,0,-3
"osu     ",-3,-3,-3,-3,-2,-3
"osu     ",2,-2,-3,-2,-1,1
"osu     ",-1,-1,-2,-1,0,0
"osu     ",-2,-2,-2,-1,-1,0
"osu     ",-2,-2,-2,2,-2,0
"osu     ",-1,-1,-1,-1,0,0
"osu     ",-2,-2,-3,-3,-3,-3
"osu     ",-2,-2,-2,-2,-2,-3
"osu     ",2,0,0,1,3,3
"osu     ",-2,-2,-3,-2,-3,-3
"osu     ",-1,-2,-2,0,-2,-1
"ufl     ",-2,-2,-2,-2,-2,-3
"wpi     ",-3,-2,-3,-2,-2,0
"vcu     ",-2,-2,-1,0,-1,0
"vcu     ",1,0,-1,1,3,-3
"vcu     ",-3,-3,-3,-3,-3,-1
"wisc    ",-1,-1,-1,-1,-1,-1
"wisc    ",-1,-2,-2,-1,-2,-2
"wisc    ",-2,-3,-2,-2,-2,-3
"sdsu    ",-2,-2,-3,-1,-1,-2
"wisc    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-2,-2,-2,-2,0,-3
"wisc    ",-3,-2,-3,-3,-3,-3
"wisc    ",-3,0,-3,-2,-2,-2
"osu     ",2,0,0,2,2,0
"osu     ",-1,-1,-2,-2,-1,0
"osu     ",-2,-2,-2,-3,-3,-2
"osu     ",-1,-1,-2,-2,0,0
"osu     ",-1,-1,2,2,1,1
"wisc    ",-2,-2,-3,-2,-2,-2
"osu     ",0,0,-2,-1,2,0
"osu     ",-1,-3,-3,-3,-2,-2
"osu     ",-2,0,-3,-3,-3,-3
"osu     ",-2,-2,-2,-2,-2,-2
"osu     ",-2,-2,-2,-2,-3,-3
"osu     ",-1,-1,-1,-1,2,-2
"osu     ",-2,-1,-2,-2,0,-1
"osu     ",-1,0,-2,-2,-2,-3
"osu     ",-2,-2,-2,-2,0,-2
"osu     ",-3,-2,-3,-1,-2,-3
"csun    ",-3,-2,-2,-2,-2,-1
"osu     ",-1,-1,-1,-2,-2,-2
"osu     ",-2,-2,NA,-2,-2,0
"osu     ",0,0,-2,-2,0,0
"osu     ",0,-2,-2,-1,0,-1
"osu     ",-2,-2,-3,-3,-3,-3
"osu     ",-1,-1,-1,-1,-1,-2
"osu     ",-3,-3,-3,-3,-3,-3
"vcu     ",-3,-3,-3,-3,-3,-3
"vcu     ",1,0,0,0,1,0
"wisc    ",-1,-3,-3,-3,0,-3
"wisc    ",-3,-3,-3,-3,-3,-2
"wisc    ",-3,-3,-3,-3,-3,-2
"wisc    ",-3,-2,-3,-3,-2,-2
"wisc    ",-3,-2,-3,-3,-3,-3
"wisc    ",-3,-3,-2,-2,-3,-2
"wisc    ",-2,-3,-3,-3,-3,0
"wisc    ",-2,-2,-2,-2,-2,-3
"luc     ",-2,-3,-3,-3,-3,-3
"wisc    ",-3,0,0,0,-3,-3
"osu     ",-1,-2,-3,-3,-1,-3
"osu     ",-3,-3,-3,-3,-3,-3
"osu     ",-1,0,-2,-2,-2,0
"osu     ",-2,-1,-2,0,-1,-1
"osu     ",3,3,3,1,-1,1
"osu     ",-3,-3,-3,-3,-3,-3
"ufl     ",0,-1,-2,-1,0,-2
"ufl     ",1,0,-2,-2,2,-2
"osu     ",-1,-1,-2,-3,-1,-3
"osu     ",-2,-2,-3,-2,-2,-3
"osu     ",-2,-2,-3,-2,-2,-1
"osu     ",-1,1,1,-1,0,-2
"osu     ",-2,0,0,0,-2,0
"ufl     ",-2,-2,-3,-2,-3,-3
"osu     ",-3,-2,-3,-3,-2,-2
"osu     ",1,0,1,0,2,0
"osu     ",-1,-2,-1,-2,-1,-1
"osu     ",-2,-2,-2,-2,-2,-2
"osu     ",-3,-2,-3,-3,-2,-3
"osu     ",-2,-3,-3,-3,-3,NA
"osu     ",-2,-2,-3,-3,-2,-2
"osu     ",-2,-2,-2,-3,-2,-2
"osu     ",-3,-2,-3,-2,-3,-2
"osu     ",-3,-3,-3,-3,-3,-2
"sdsu    ",0,0,0,0,0,0
"sdsu    ",0,-2,-3,-3,0,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-2,-2,-3,-1,-2,-3
"uva     ",-3,-3,-3,-3,-3,-2
"wisc    ",-2,-2,-3,-2,0,0
"uva     ",-1,0,-2,-2,-1,0
"uva     ",-2,-2,-2,-2,-2,-3
"uva     ",-3,-3,-3,-3,-3,-3
"wisc    ",-2,-2,-3,-3,-2,-3
"wisc    ",-2,-2,-2,-2,1,1
"wisc    ",-2,-1,-2,-2,-2,-2
"wisc    ",-3,-2,-3,0,-2,-3
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-2,-1,-3,-2,-2,-1
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,-3,-3,-3,-3
"osu     ",-2,-2,-3,-3,-3,-3
"ufl     ",-2,-2,-3,-2,-3,-3
"uva     ",-3,-1,-3,-2,-1,0
"uva     ",-3,-3,-3,-3,-3,-3
"uva     ",-3,-3,-3,-3,-3,-3
"uva     ",-2,-2,-2,-3,-2,-2
"wisc    ",-2,-2,-3,-2,-1,-2
"wisc    ",-1,0,-1,0,0,1
"wisc    ",-3,-3,-3,-3,-3,-2
"wisc    ",-1,-1,-1,-1,-1,-1
"wisc    ",-2,-2,-2,-1,-2,-1
"wisc    ",-3,-3,-3,-3,-2,-2
"wisc    ",-2,-3,-3,-2,-3,-3
"wisc    ",0,1,-1,1,1,-1
"wisc    ",-2,-3,-3,-2,-3,-3
"wisc    ",-3,-2,-3,-2,-1,-3
"wisc    ",-3,-3,-3,-3,-3,-2
"brasilia",-3,-3,-2,-3,-3,-3
"uva     ",-2,-2,-3,-2,-1,-1
"uva     ",-1,-2,-2,-2,-2,-2
"uva     ",0,0,-1,-1,3,0
"wisc    ",-1,-2,-1,-1,-1,-3
"tamuc   ",-3,-2,-3,-3,-3,-2
"wisc    ",0,0,-1,-1,0,0
"wisc    ",-3,-3,-3,-3,-3,-2
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-2,0,-2,-1,-2,0
"wisc    ",-3,-3,-3,-3,-2,-1
"uva     ",-1,-1,-3,-3,-2,-2
"wisc    ",-2,-2,-3,-3,-3,-3
"wisc    ",-2,-2,-3,-3,-2,-2
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-2,-2,-2,-2,-2,-2
"wisc    ",-3,-3,-3,-3,0,0
"wl      ",-3,-3,-3,-3,-2,-3
"wl      ",-3,-1,-3,-1,-2,-3
"luc     ",-3,-2,-3,-2,-3,-2
"wisc    ",-2,-3,-3,-2,-3,-3
"wisc    ",-3,-3,-3,-2,-2,-2
"wisc    ",-2,-1,-2,-2,-1,-1
"wisc    ",-1,0,-1,-1,0,-1
"wisc    ",-3,-3,-3,-3,-2,-3
"csun    ",0,-1,-2,0,-1,0
"sdsu    ",0,-1,-3,-2,0,0
"sdsu    ",-3,-2,0,-1,1,1
"sdsu    ",-2,-2,0,-1,-1,-1
"sdsu    ",-2,-2,-2,-2,-2,-2
"luc     ",-1,-1,-2,-1,-1,-2
"luc     ",-3,-3,-3,0,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-2,0
"sdsu    ",-2,-3,-3,-2,-2,-2
"oxy     ",-3,-3,-3,-3,-2,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-2
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",0,0,-3,0,NA,0
"jmu     ",-3,-1,-3,-3,-3,-3
"jmu     ",-2,-2,-2,-2,-2,-1
"mcdaniel",-3,0,-3,0,-3,0
"jmu     ",-1,-1,-2,-1,1,-1
"brasilia",-2,-3,-2,-3,-1,-1
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-3,-2,-3,-3,-3,-3
"mcdaniel",-3,-3,-3,-3,-3,-3
"tamuc   ",-2,0,-2,-2,-1,-3
"tamuc   ",-2,-2,-3,-2,-2,-2
"tamuc   ",1,1,1,1,1,1
"mcdaniel",1,1,-2,0,2,0
"vcu     ",-3,-2,0,-3,-3,0
"vcu     ",-2,-3,-3,-3,-2,-1
"vcu     ",0,1,-1,-1,1,-1
"wisc    ",-1,-1,-1,-1,-1,-1
"wisc    ",-3,-3,-3,-3,-3,-3
"wisc    ",-3,-3,-3,-3,-2,-2
"wisc    ",-3,-3,-2,-3,-3,-1
"wisc    ",-2,-2,-1,-2,-2,-2
"wisc    ",-3,-2,-3,-3,-3,-3
"qccuny  ",0,-1,-2,-2,0,-1
"wisc    ",-2,-2,-1,-1,-2,-3
"wisc    ",-3,-3,-3,-3,-3,1
"brasilia",-1,-2,-3,-3,-2,-3
"wisc    ",-1,-1,-2,-2,-2,-2
"qccuny  ",-3,-3,-3,-3,0,0
"ithaca  ",-1,-2,-2,-2,-3,-1
"ithaca  ",-3,-3,-3,-3,-3,-3
"msvu    ",0,0,0,0,0,0
"msvu    ",-3,2,-3,-3,-3,0
"ithaca  ",-3,-3,-3,-3,-3,-2
"mcdaniel",-1,-1,-3,-1,-3,-3
"msvu    ",-2,-3,-3,-2,-2,-2
"vcu     ",-3,0,-3,-3,-3,1
"vcu     ",0,0,1,0,2,0
"vcu     ",-3,-2,0,-3,-2,0
"wisc    ",-3,-3,-3,-3,-2,0
"wisc    ",-3,-3,-3,-2,-3,-3
"vcu     ",-2,-2,-3,-2,0,0
"vcu     ",-3,-2,-3,-3,1,-3
"msvu    ",-3,-2,-3,-2,-2,0
"msvu    ",-3,-3,-3,-2,-3,-2
"vcu     ",-1,-3,-3,-2,-1,1
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-2,-1,-1,0,0,0
"ithaca  ",-2,-2,-2,-2,-2,-3
"ithaca  ",-2,-2,-2,-2,-2,-3
"vcu     ",-2,-2,-2,-2,-2,-3
"mcdaniel",-1,-2,-3,-2,-1,-1
"brasilia",-3,0,0,0,-2,0
"vcu     ",-3,-3,-3,-3,-3,0
"mcdaniel",-1,-2,-1,-2,-2,1
"mcdaniel",-3,-3,-2,-3,-2,-3
"luc     ",-2,-3,-3,-3,-3,-3
"ufl     ",-2,-3,-3,-2,0,-3
"ufl     ",-3,-2,-2,-2,-2,-2
"ufl     ",-3,-3,-3,-3,-3,-3
"brasilia",2,0,-1,0,1,-3
"wl      ",-3,-3,-3,-3,-3,-3
"qccuny  ",-1,-2,-2,-2,-1,-3
"qccuny  ",-2,-1,-3,-3,-3,-3
"qccuny  ",-1,-2,-3,-2,-2,-2
"brasilia",-3,-3,-3,-3,-2,-3
"sdsu    ",-1,-1,-3,-3,-2,-2
"sdsu    ",-3,-2,-3,-2,-3,-3
"sdsu    ",-2,-1,-1,-2,-1,-1
"sdsu    ",-2,-2,-3,-3,-1,-3
"luc     ",-3,-2,-3,-3,-3,-3
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-1,-1,-1,-1,-1,-1
"oxy     ",-3,-3,-3,-3,-3,-2
"sdsu    ",-2,-2,-2,-2,-3,-3
"sdsu    ",-2,-2,-2,-2,-2,-3
"sdsu    ",-2,0,-2,-2,-2,-3
"mcdaniel",1,1,0,1,3,-2
"qccuny2 ",-2,-2,-1,-1,-1,-1
"qccuny2 ",-1,0,-3,-3,-1,-3
"qccuny2 ",-3,-3,-3,-3,-3,1
"mcdaniel",-1,-2,-2,-1,0,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-2,-2,-2,-1,-2,-3
"luc     ",0,-2,-3,-2,0,-1
"luc     ",-2,-1,-1,-2,-2,-2
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",1,-3,-3,-2,0,-2
"luc     ",-3,-3,-3,-3,-3,-3
"sdsu    ",0,-1,-2,-1,-1,-3
"sdsu    ",-2,-2,-2,-2,-3,-3
"sdsu    ",-1,-2,-3,-2,-2,-3
"mcdaniel",-3,-3,-3,-3,-3,-3
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-2,-2,-3,-3,-2,-3
"sdsu    ",0,-1,1,0,1,0
"sdsu    ",-3,-3,-3,-3,-3,-3
"charles ",-2,-1,-2,-1,-2,-2
"charles ",-3,-3,-3,-3,-3,-3
"charles ",1,0,0,0,1,1
"charles ",-2,-2,-3,-3,-3,-2
"charles ",-1,-1,-1,-2,-1,0
"charles ",-1,-2,-3,-2,-1,-2
"charles ",-3,-3,-3,-3,-3,1
"wku     ",-1,-1,-1,-2,-3,-3
"ufl     ",-3,-2,-2,-2,-2,-2
"vcu     ",-1,-2,-1,-1,0,0
"msvu    ",-2,-1,-3,-3,-2,NA
"msvu    ",-3,-3,-3,-3,-3,-3
"msvu    ",-2,-3,-3,-2,-2,-3
"vcu     ",0,0,-2,-1,-1,-3
"brasilia",-2,-3,-2,-3,-3,0
"ithaca  ",0,0,-2,-2,0,0
"ithaca  ",0,-2,-3,-2,-1,-3
"ithaca  ",-3,0,0,0,-1,0
"ithaca  ",-1,-2,-3,-3,-2,-2
"msvu    ",-3,-3,-2,-2,-2,-3
"vcu     ",-3,-3,-3,-3,-3,-3
"ufl     ",2,0,1,0,3,1
"msvu    ",-3,-2,-3,-3,-2,1
"oxy     ",-3,-3,-3,-3,-3,-3
"qccuny2 ",0,-2,-2,-2,-1,0
"ithaca  ",0,0,0,1,1,0
"ithaca  ",-3,-3,-3,-3,-2,-2
"ithaca  ",-3,0,-2,-3,-2,-2
"ithaca  ",-3,0,-2,-2,-3,-2
"brasilia",-3,-2,0,0,-2,1
"msvu    ",-2,-2,-2,0,-1,0
"qccuny2 ",0,2,-1,0,0,0
"qccuny2 ",-1,-1,-1,-3,-2,-2
"luc     ",-3,-3,-3,-3,-3,-2
"msvu    ",-3,-2,-2,-1,-3,-2
"qccuny2 ",-3,-3,-2,-3,-2,-3
"luc     ",-2,-3,-3,-3,-3,-2
"brasilia",-2,-2,-2,-2,-2,-3
"msvu    ",-2,-2,-3,-3,-2,-2
"wpi     ",0,0,NA,0,0,0
"luc     ",-2,1,-2,-2,0,0
"luc     ",-2,-1,-2,-2,-1,-2
"luc     ",1,0,0,1,2,0
"qccuny2 ",-3,-3,-3,-3,-3,-3
"luc     ",-1,0,-2,-2,-2,0
"ithaca  ",-2,-2,-3,-2,-1,0
"ithaca  ",-3,-3,-3,-2,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"brasilia",-3,-2,-3,-3,-2,-2
"jmu     ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-3,-3,-3,-3
"ithaca  ",-3,-3,-2,-3,-2,-3
"luc     ",-3,-2,-3,-3,-3,-2
"brasilia",-2,-2,-3,-2,0,-3
"tamuc   ",-3,-3,-3,-3,-3,-3
"tamuc   ",-3,-3,-3,-3,-3,-3
"tamuc   ",0,0,0,0,0,0
"sdsu    ",-2,-1,-3,-2,0,-1
"sdsu    ",-3,-3,0,-3,-3,-3
"sdsu    ",-2,-2,-2,-2,-1,1
"jmu     ",0,-2,-3,-2,-2,0
"sdsu    ",-1,-2,-3,-2,-1,0
"sdsu    ",-1,-1,-3,-3,-1,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-3,-3,-3,-3,-3,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"qccuny  ",-3,-3,-3,-3,-2,-3
"luc     ",-2,-1,-2,-1,0,0
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-3,-3,-3,-3,-1,-3
"luc     ",-1,-1,-1,-1,-1,-1
"qccuny  ",-2,-1,-2,-2,0,0
"qccuny  ",-2,-1,-3,-3,-1,-3
"qccuny  ",-3,3,3,3,3,0
"mcdaniel",-3,-3,-3,-3,-3,-3
"qccuny  ",-2,-2,-3,-2,-2,-3
"sdsu    ",0,-1,-2,0,0,0
"sdsu    ",-2,-1,-2,-2,-1,1
"sdsu    ",-3,-3,-3,-3,-3,-3
"jmu     ",-2,-2,-2,-2,-2,-2
"oxy     ",-3,-3,-3,-3,-3,-3
"jmu     ",-3,-1,-3,-3,-2,-3
"luc     ",-2,-2,-3,-3,-2,-2
"oxy     ",-3,-2,-3,-3,-2,-3
"luc     ",-3,-3,-3,-3,-3,-3
"oxy     ",-1,-2,-3,-1,-1,1
"sdsu    ",-3,-3,-3,-3,-3,-3
"sdsu    ",-1,0,-2,-1,0,0
"sdsu    ",-2,-2,-3,-2,-3,-3
"sdsu    ",-3,-2,-3,-2,-2,-2
"oxy     ",-2,-2,-3,-2,-2,-1
"luc     ",-2,-2,-3,-2,-3,-2
"luc     ",-3,-1,-2,-2,-1,-1
"qccuny  ",-2,-2,-3,-2,-2,-2
"qccuny  ",-3,-2,-3,-3,-2,-1
"qccuny  ",-2,0,-2,-2,-1,-3
"msvu    ",-1,-2,-2,-2,-2,-2
"qccuny2 ",-2,-3,-3,-3,-2,-2
"msvu    ",-3,-3,-3,-3,-3,-3
"qccuny  ",-1,-2,-1,-1,-1,0
"tamuc   ",-2,-2,-3,-2,-2,-3
"tamuc   ",-3,-3,-3,-3,-3,-3
"charles ",-2,0,-1,0,-1,-2
"charles ",-3,-2,-3,-2,-2,-3
"charles ",-2,-2,-3,-3,-1,-2
"msvu    ",-1,0,0,-1,-1,0
"brasilia",-3,-2,-3,-3,-2,-3
"luc     ",-3,-3,-3,0,-1,0
"luc     ",0,-2,-3,-1,-2,0
"charles ",-3,0,0,0,-2,-3
"charles ",-2,-1,-2,-2,-2,-2
"charles ",-3,-2,-3,-3,-3,-3
"brasilia",-3,-3,0,-3,-3,-3
"charles ",-3,0,-2,-3,-3,-3
"charles ",-3,-2,-2,-2,-1,1
"charles ",-3,-3,-3,-3,-3,-3
"charles ",-3,1,-2,-2,-3,-2
"charles ",-3,-3,-3,-3,-2,-3
"qccuny  ",-1,-1,-3,-2,0,-3
"qccuny  ",-3,-3,-3,-2,-2,-1
"qccuny  ",-3,-3,-3,-3,-3,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"brasilia",-3,-2,-3,-3,-2,-2
"ithaca  ",-2,-2,-2,NA,-1,-1
"wku     ",-3,-3,-3,-3,-3,-3
"qccuny2 ",-3,-3,-3,-3,-3,-3
"wku     ",-3,NA,-3,-3,-2,-2
"brasilia",-3,-2,-3,-3,-1,-1
"wku     ",-1,-1,0,-1,0,-1
"wku     ",-1,-1,-2,-2,-1,-1
"wku     ",-1,-1,-2,-1,0,0
"wku     ",2,2,-3,-2,-1,-2
"wku     ",-2,0,-2,-1,-2,-3
"wku     ",-3,-3,-3,-3,-3,-3
"ithaca  ",-1,-1,-2,-2,1,0
"qccuny2 ",-3,-3,-3,-3,-3,-3
"ithaca  ",-1,0,-1,0,0,0
"brasilia",-3,-3,-3,-3,-3,-2
"wku     ",-3,-2,-3,-3,0,-3
"luc     ",-3,-2,0,-3,-3,1
"wku     ",-3,-3,-3,-2,-2,-2
"ithaca  ",-3,-2,-1,-2,-3,1
"ithaca  ",2,2,2,2,2,0
"ithaca  ",-3,-3,-3,-3,-2,-3
"wku     ",0,0,-2,-2,-2,-3
"wku     ",-1,-2,-3,-3,-1,-2
"qccuny  ",-2,-3,-3,-3,-3,-3
"qccuny  ",-3,-3,-3,-3,-1,-1
"wku     ",0,-1,-1,-1,0,0
"wku     ",0,1,0,-1,2,1
"ufl     ",-2,-2,-2,-2,-2,-2
"wku     ",-2,-1,-1,-1,-1,-3
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-2,-2,-2,-2,-2,-2
"luc     ",0,-1,-3,-3,-3,NA
"oxy     ",-3,-3,-2,-3,-1,-2
"luc     ",0,0,-1,-1,0,-2
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-2,-3,-3,-2,-3,-3
"luc     ",1,1,1,1,1,0
"luc     ",1,0,-1,0,2,1
"qccuny2 ",1,1,-1,1,1,1
"charles ",2,-1,1,1,2,0
"charles ",-2,-2,0,-1,-1,0
"charles ",-3,-3,-3,-3,-3,-2
"charles ",-2,-2,-2,-2,-2,-3
"charles ",-3,1,0,0,-3,-2
"charles ",-1,-2,-1,-2,-1,-3
"luc     ",-2,-2,-3,-2,-2,-1
"brasilia",-2,-3,-3,-2,-1,-3
"tamuc   ",2,2,1,1,2,-3
"qccuny2 ",-1,-2,-2,-2,-2,-2
"tamuc   ",-2,-1,-2,-1,0,-3
"luc     ",2,2,1,1,1,1
"brasilia",-2,-3,-3,-3,-2,-3
"tamuc   ",-3,-3,-3,-3,-3,-3
"tamuc   ",-3,-3,-3,-3,-3,-3
"qccuny  ",-1,-1,-2,0,0,-2
"qccuny  ",-3,-3,-2,-3,-3,-3
"brasilia",-2,-2,-2,-2,-1,-3
"vcu     ",-2,-1,-1,-2,-1,-2
"vcu     ",-3,-3,-2,-3,-3,-3
"tamuc   ",-2,-2,-3,-3,-1,-2
"wpi     ",-2,-3,-3,-3,-2,-3
"wpi     ",-3,-3,-3,-3,-2,-3
"brasilia",-1,-1,-1,0,-1,-3
"vcu     ",-2,-2,-3,-3,-2,-1
"vcu     ",-3,-2,-2,-1,-1,-2
"vcu     ",-3,-3,-2,-3,-3,-3
"tamuc   ",-3,-3,-3,-3,-2,-2
"qccuny2 ",-1,-1,-1,-1,-1,-1
"qccuny  ",-2,-2,-3,-2,-2,-3
"qccuny  ",1,1,-1,0,-1,0
"tamuc   ",-3,-2,-3,-2,-2,-3
"wpi     ",3,2,1,-1,1,1
"qccuny  ",-3,-2,-3,-3,-3,-3
"wpi     ",-2,-3,-3,-3,-3,-3
"tamuc   ",-2,-2,-2,-2,-2,-2
"vcu     ",0,-2,-1,-1,-2,0
"qccuny  ",-2,2,-3,-3,-2,-2
"qccuny2 ",-2,-2,-3,0,-2,-3
"vcu     ",2,-3,-3,-3,0,-3
"qccuny  ",-3,-3,-3,-3,-3,-3
"vcu     ",-3,0,-3,-3,-2,0
"vcu     ",-2,-2,-3,-2,-3,-3
"qccuny2 ",NA,NA,NA,NA,NA,NA
"tamuc   ",-3,-3,0,0,-3,-3
"vcu     ",-1,-1,0,0,-2,0
"vcu     ",-3,-3,-3,-3,-3,-2
"luc     ",-3,-3,-3,-3,-3,-3
"luc     ",-3,-2,-3,-2,-2,1
"luc     ",-3,-3,-3,-3,-2,-3
"luc     ",0,0,0,0,0,0
"luc     ",-3,1,-2,-3,-2,0
"luc     ",-1,-2,-3,-1,-1,-1
"luc     ",-3,-2,-3,-3,-2,-1
"luc     ",-2,-2,-2,-2,-2,-3
"luc     ",-2,-2,-3,-2,-1,-2
"oxy     ",-3,-3,-3,-3,-1,-2
